Date,Customer ID,Visits,Sales
2015-01-03,6225,4,0
2015-01-03,6226,4,0
2015-01-03,6228,3,0
2015-01-03,6229,4,0
2015-01-03,6230,2,0
2015-01-03,6232,1,0
2015-01-03,6234,1,0
2015-01-03,6235,1,0
2015-01-03,6236,2,0
2015-01-03,6237,2,0
2015-01-03,6239,7,0
2015-01-03,6241,1,0
2015-01-03,6243,1,0
2015-01-03,6244,5,0
2015-01-03,6245,2,0
2015-01-03,6246,3,0
2015-01-03,6247,1,0
2015-01-03,6249,1,0
2015-01-03,6250,2,0
2015-01-03,6251,1,0
2015-01-03,6252,1,0
2015-01-03,6254,1,0
2015-01-03,6255,1,0
2015-01-03,6259,3,0
2015-01-03,6260,1,0
2015-01-03,6262,6,0
2015-01-03,6263,1,0
2015-01-03,6264,1,0
2015-01-03,6265,2,0
2015-01-03,6266,1,0
2015-01-03,6267,1,0
2015-01-03,6268,1,0
2015-01-04,0,3,0
2015-01-04,19,7,0
2015-01-04,52,1,0
2015-01-04,53,1,0
2015-01-04,180,13,1
2015-01-04,183,3,1
2015-01-04,200,1,0
2015-01-04,291,3,0
2015-01-04,310,1,0
2015-01-04,329,2,0
2015-01-04,332,5,0
2015-01-04,374,1,0
2015-01-04,380,2,0
2015-01-04,405,11,0
2015-01-04,417,1,0
2015-01-04,422,1,0
2015-01-04,433,4,1
2015-01-04,463,1,0
2015-01-04,497,7,0
2015-01-04,500,2,0
2015-01-04,510,2,0
2015-01-04,511,1,0
2015-01-04,568,1,0
2015-01-04,611,1,0
2015-01-04,624,2,0
2015-01-04,633,1,0
2015-01-04,637,2,0
2015-01-04,643,19,0
2015-01-04,712,1,0
2015-01-04,903,4,0
2015-01-04,912,1,1
2015-01-04,938,6,0
2015-01-04,945,13,1
2015-01-04,947,3,1
2015-01-04,983,1,0
2015-01-04,984,1,0
2015-01-04,997,1,0
2015-01-04,1011,1,0
2015-01-04,1026,1,0
2015-01-04,1032,3,0
2015-01-04,1062,1,0
2015-01-04,1100,1,1
2015-01-04,1118,1,0
2015-01-04,1120,1,0
2015-01-04,1190,3,0
2015-01-04,1250,1,0
2015-01-04,1255,1,0
2015-01-04,1281,1,0
2015-01-04,1298,2,2
2015-01-04,1313,1,0
2015-01-04,1334,1,0
2015-01-04,1418,1,0
2015-01-04,1485,6,1
2015-01-04,1501,4,0
2015-01-04,1541,5,0
2015-01-04,1571,1,0
2015-01-04,1577,1,0
2015-01-04,1595,2,0
2015-01-04,1596,3,0
2015-01-04,1598,1,0
2015-01-04,1601,1,0
2015-01-04,1625,14,0
2015-01-04,1652,2,0
2015-01-04,1679,1,0
2015-01-04,1701,2,0
2015-01-04,1702,9,0
2015-01-04,1714,1,0
2015-01-04,1715,59,0
2015-01-04,1752,1,0
2015-01-04,1766,4,0
2015-01-04,1794,11,1
2015-01-04,1800,1,0
2015-01-04,1851,1,0
2015-01-04,1875,7,1
2015-01-04,1903,7,0
2015-01-04,1984,1,0
2015-01-04,2007,1,0
2015-01-04,2013,1,0
2015-01-04,2015,19,2
2015-01-04,2028,1,0
2015-01-04,2052,1,0
2015-01-04,2059,1,0
2015-01-04,2065,2,1
2015-01-04,2072,3,0
2015-01-04,2078,1,0
2015-01-04,2091,7,0
2015-01-04,2092,4,0
2015-01-04,2132,1,0
2015-01-04,2135,2,0
2015-01-04,2139,2,1
2015-01-04,2146,2,0
2015-01-04,2165,1,0
2015-01-04,2168,2,0
2015-01-04,2174,2,1
2015-01-04,2189,2,1
2015-01-04,2224,4,2
2015-01-04,2262,1,0
2015-01-04,2309,4,0
2015-01-04,2325,1,0
2015-01-04,2345,1,0
2015-01-04,2371,4,0
2015-01-04,2394,9,4
2015-01-04,2402,3,0
2015-01-04,2435,1,0
2015-01-04,2622,3,0
2015-01-04,2643,1,0
2015-01-04,2737,1,0
2015-01-04,2744,5,0
2015-01-04,2853,2,0
2015-01-04,3041,15,0
2015-01-04,3113,8,1
2015-01-04,3219,1,0
2015-01-04,3274,7,0
2015-01-04,3292,2,0
2015-01-04,3309,2,0
2015-01-04,3404,10,1
2015-01-04,3430,13,1
2015-01-04,3552,6,0
2015-01-04,3668,6,1
2015-01-04,3677,7,1
2015-01-04,3739,11,4
2015-01-04,3743,1,0
2015-01-04,3753,7,0
2015-01-04,3762,1,0
2015-01-04,3810,13,1
2015-01-04,3824,2,1
2015-01-04,3841,1,1
2015-01-04,3845,2,0
2015-01-04,3849,2,0
2015-01-04,3852,1,0
2015-01-04,3911,1,0
2015-01-04,3945,14,0
2015-01-04,3967,1,0
2015-01-04,3973,1,0
2015-01-04,3988,1,0
2015-01-04,3992,3,0
2015-01-04,3993,1,0
2015-01-04,4020,1,0
2015-01-04,4052,3,0
2015-01-04,4090,2,0
2015-01-04,4178,12,0
2015-01-04,4188,7,0
2015-01-04,4210,27,0
2015-01-04,4225,2,0
2015-01-04,4230,1,0
2015-01-04,4247,6,0
2015-01-04,4288,2,0
2015-01-04,4297,2,0
2015-01-04,4298,1,0
2015-01-04,4315,5,0
2015-01-04,4337,5,0
2015-01-04,4393,1,0
2015-01-04,4406,3,1
2015-01-04,4414,6,0
2015-01-04,4417,3,0
2015-01-04,4444,5,0
2015-01-04,4450,1,0
2015-01-04,4474,2,0
2015-01-04,4504,1,0
2015-01-04,4506,1,0
2015-01-04,4542,4,0
2015-01-04,4573,1,0
2015-01-04,4577,8,0
2015-01-04,4586,2,0
2015-01-04,4588,3,0
2015-01-04,4647,1,0
2015-01-04,4662,3,0
2015-01-04,4696,1,0
2015-01-04,4700,1,0
2015-01-04,4703,18,2
2015-01-04,4718,1,0
2015-01-04,4737,3,2
2015-01-04,4749,35,0
2015-01-04,4756,1,0
2015-01-04,4760,3,0
2015-01-04,4780,2,0
2015-01-04,4795,1,0
2015-01-04,4860,4,0
2015-01-04,4900,17,0
2015-01-04,4926,1,0
2015-01-04,4959,6,0
2015-01-04,4977,6,0
2015-01-04,4981,45,5
2015-01-04,4998,7,1
2015-01-04,5015,1,0
2015-01-04,5041,4,1
2015-01-04,5053,1,0
2015-01-04,5056,9,3
2015-01-04,5082,1,0
2015-01-04,5126,7,0
2015-01-04,5158,2,0
2015-01-04,5170,8,0
2015-01-04,5182,1,0
2015-01-04,5200,3,0
2015-01-04,5225,4,0
2015-01-04,5251,10,0
2015-01-04,5255,4,0
2015-01-04,5266,3,0
2015-01-04,5333,5,0
2015-01-04,5341,7,0
2015-01-04,5342,10,0
2015-01-04,5350,2,0
2015-01-04,5392,2,1
2015-01-04,5433,9,2
2015-01-04,5439,2,0
2015-01-04,5476,7,0
2015-01-04,5479,6,0
2015-01-04,5547,2,0
2015-01-04,5568,29,1
2015-01-04,5579,1,0
2015-01-04,5593,2,0
2015-01-04,5604,1,0
2015-01-04,5628,1,0
2015-01-04,5641,9,0
2015-01-04,5649,1,0
2015-01-04,5660,1,0
2015-01-04,5682,22,1
2015-01-04,5684,2,0
2015-01-04,5685,1,0
2015-01-04,5689,3,0
2015-01-04,5717,5,0
2015-01-04,5745,3,0
2015-01-04,5761,4,0
2015-01-04,5798,3,1
2015-01-04,5822,1,0
2015-01-04,5827,3,1
2015-01-04,5833,2,0
2015-01-04,5837,8,0
2015-01-04,5843,12,0
2015-01-04,5852,3,0
2015-01-04,5882,4,1
2015-01-04,5896,1,0
2015-01-04,5907,2,0
2015-01-04,5908,2,0
2015-01-04,5927,11,1
2015-01-04,5941,9,1
2015-01-04,5960,1,0
2015-01-04,5965,1,0
2015-01-04,5974,9,0
2015-01-04,6005,1,1
2015-01-04,6011,9,0
2015-01-04,6029,6,0
2015-01-04,6038,1,0
2015-01-04,6041,3,0
2015-01-04,6051,1,0
2015-01-04,6053,1,0
2015-01-04,6054,47,0
2015-01-04,6075,1,0
2015-01-04,6085,17,1
2015-01-04,6108,1,0
2015-01-04,6110,11,0
2015-01-04,6121,16,0
2015-01-04,6124,1,0
2015-01-04,6134,2,0
2015-01-04,6144,13,0
2015-01-04,6172,11,2
2015-01-04,6183,1,0
2015-01-04,6187,1,0
2015-01-04,6195,6,0
2015-01-04,6204,4,0
2015-01-04,6208,1,0
2015-01-04,6215,1,0
2015-01-04,6216,2,0
2015-01-04,6219,2,0
2015-01-04,6259,1,0
2015-01-04,6262,6,0
2015-01-04,6263,5,0
2015-01-04,6265,12,0
2015-01-04,6268,2,0
2015-01-04,6269,12,0
2015-01-04,6270,1,0
2015-01-04,6272,1,0
2015-01-04,6273,8,0
2015-01-04,6274,18,0
2015-01-04,6276,1,0
2015-01-04,6278,15,1
2015-01-04,6279,4,0
2015-01-04,6280,3,0
2015-01-04,6281,5,0
2015-01-04,6282,1,0
2015-01-04,6283,6,0
2015-01-04,6285,1,0
2015-01-04,6288,1,0
2015-01-04,6289,2,0
2015-01-04,6290,1,0
2015-01-04,6291,1,0
2015-01-04,6292,7,0
2015-01-04,6293,1,0
2015-01-04,6294,3,0
2015-01-04,6295,1,0
2015-01-04,6296,1,0
2015-01-04,6297,1,0
2015-01-04,6298,3,0
2015-01-04,6299,1,0
2015-01-04,6300,10,0
2015-01-04,6302,5,0
2015-01-04,6303,2,0
2015-01-04,6304,2,0
2015-01-04,6305,2,0
2015-01-04,6306,7,0
2015-01-04,6307,2,0
2015-01-04,6308,2,0
2015-01-04,6310,1,0
2015-01-04,6311,1,0
2015-01-04,6313,1,0
2015-01-04,6315,1,0
2015-01-04,6316,7,0
2015-01-04,6319,2,0
2015-01-04,6321,1,0
2015-01-04,6323,1,0
2015-01-04,6324,2,0
2015-01-04,6328,2,1
2015-01-04,6329,1,0
2015-01-04,6330,3,1
2015-01-04,6331,2,0
2015-01-04,6334,8,3
2015-01-04,6336,1,0
2015-01-04,6337,4,0
2015-01-04,6340,2,0
2015-01-04,6342,5,0
2015-01-04,6343,1,0
2015-01-04,6344,3,0
2015-01-04,6346,1,0
2015-01-04,6347,38,0
2015-01-04,6350,8,0
2015-01-04,6351,3,0
2015-01-04,6353,7,0
2015-01-04,6354,3,0
2015-01-04,6355,3,0
2015-01-04,6358,5,0
2015-01-04,6359,3,0
2015-01-04,6360,6,0
2015-01-04,6361,2,0
2015-01-04,6364,1,0
2015-01-04,6365,3,0
2015-01-04,6368,2,0
2015-01-04,6369,1,0
2015-01-04,6370,1,0
2015-01-04,6371,10,0
2015-01-04,6372,12,0
2015-01-04,6374,3,0
2015-01-04,6377,1,0
2015-01-04,6378,1,0
2015-01-04,6379,5,0
2015-01-04,6380,30,0
2015-01-04,6381,3,0
2015-01-04,6384,1,0
2015-01-04,6385,1,0
2015-01-04,6386,6,0
2015-01-04,6387,3,0
2015-01-04,6388,1,0
2015-01-04,6390,1,0
2015-01-04,6391,2,0
2015-01-04,6393,2,0
2015-01-04,6394,2,0
2015-01-04,6396,5,1
2015-01-04,6398,2,0
2015-01-04,6399,1,0
2015-01-04,6400,1,0
2015-01-04,6402,4,0
2015-01-04,6403,4,0
2015-01-04,6404,4,0
2015-01-04,6405,5,0
2015-01-04,6406,1,0
2015-01-04,6407,4,0
2015-01-04,6408,3,0
2015-01-04,6409,5,0
2015-01-04,6411,1,0
2015-01-04,6412,1,0
2015-01-04,6414,1,0
2015-01-04,6415,8,0
2015-01-04,6416,1,0
2015-01-04,6418,8,3
2015-01-04,6419,1,0
2015-01-04,6420,1,0
2015-01-04,6421,1,0
2015-01-04,6424,1,0
2015-01-04,6425,1,0
2015-01-04,6427,2,0
2015-01-04,6428,1,0
2015-01-04,6429,5,0
2015-01-04,6430,3,0
2015-01-04,6431,3,0
2015-01-04,6432,6,2
2015-01-04,6434,6,0
2015-01-04,6435,2,0
2015-01-04,6437,8,2
2015-01-04,6438,2,0
2015-01-04,6440,3,0
2015-01-04,6442,1,0
2015-01-04,6444,2,0
2015-01-04,6445,3,0
2015-01-04,6446,6,0
2015-01-04,6447,3,0
2015-01-04,6448,1,0
2015-01-04,6449,2,0
2015-01-04,6450,1,0
2015-01-04,6451,1,0
2015-01-04,6452,1,0
2015-01-04,6454,1,0
2015-01-04,6455,16,0
2015-01-04,6456,5,0
2015-01-04,6457,3,0
2015-01-04,6458,1,0
2015-01-04,6459,1,0
2015-01-04,6461,11,0
2015-01-04,6462,1,0
2015-01-04,6463,1,0
2015-01-04,6464,2,0
2015-01-04,6465,2,0
2015-01-04,6466,1,0
2015-01-04,6467,1,0
2015-01-04,6468,3,0
2015-01-04,6469,14,0
2015-01-04,6470,6,0
2015-01-04,6471,1,0
2015-01-04,6472,1,0
2015-01-04,6473,2,0
2015-01-04,6475,2,0
2015-01-04,6476,15,0
2015-01-04,6479,1,0
2015-01-04,6480,4,0
2015-01-04,6481,4,0
2015-01-04,6482,3,1
2015-01-04,6485,4,0
2015-01-04,6486,2,0
2015-01-04,6487,9,2
2015-01-04,6488,3,0
2015-01-04,6489,4,0
2015-01-04,6490,1,0
2015-01-04,6492,1,0
2015-01-04,6493,4,0
2015-01-04,6494,2,0
2015-01-04,6496,4,0
2015-01-04,6497,1,0
2015-01-04,6500,1,0
2015-01-04,6504,2,0
2015-01-04,6505,2,0
2015-01-04,6506,1,0
2015-01-04,6507,3,0
2015-01-04,6508,1,0
2015-01-04,6509,1,0
2015-01-04,6510,2,0
2015-01-04,6511,1,0
2015-01-04,6512,2,0
2015-01-04,6513,3,0
2015-01-04,6514,2,0
2015-01-04,6515,1,0
2015-01-04,6516,1,0
2015-01-04,6518,1,0
2015-01-04,6519,1,0
2015-01-04,6520,2,0
2015-01-04,6524,2,0
2015-01-04,6525,1,0
2015-01-04,6526,3,0
2015-01-04,6527,2,0
2015-01-04,6528,2,0
2015-01-04,6530,8,0
2015-01-04,6531,3,0
2015-01-04,6532,6,0
2015-01-04,6533,1,0
2015-01-04,6534,1,0
2015-01-04,6535,66,2
2015-01-04,6536,1,0
2015-01-04,6537,1,0
2015-01-04,6539,3,0
2015-01-04,6540,10,6
2015-01-04,6541,1,0
2015-01-04,6542,1,0
2015-01-04,6543,3,0
2015-01-04,6544,4,0
2015-01-04,6545,1,0
2015-01-04,6547,3,0
2015-01-04,6548,2,0
2015-01-04,6549,1,0
2015-01-04,6551,17,0
2015-01-04,6552,7,0
2015-01-04,6553,9,0
2015-01-04,6554,1,0
2015-01-04,6556,1,0
2015-01-04,6557,2,0
2015-01-04,6558,4,0
2015-01-04,6559,1,0
2015-01-04,6560,1,0
2015-01-04,6562,2,1
2015-01-04,6564,1,1
2015-01-04,6565,2,0
2015-01-04,6566,33,0
2015-01-04,6568,1,0
2015-01-04,6569,1,0
2015-01-04,6570,9,0
2015-01-04,6571,1,0
2015-01-04,6572,3,0
2015-01-04,6573,1,0
2015-01-04,6576,2,0
2015-01-04,6577,1,0
2015-01-04,6578,2,0
2015-01-04,6579,5,0
2015-01-04,6580,12,0
2015-01-04,6581,7,1
2015-01-04,6583,2,0
2015-01-04,6584,1,0
2015-01-04,6585,1,0
2015-01-04,6587,2,0
2015-01-04,6589,1,0
2015-01-04,6590,2,0
2015-01-04,6591,1,0
2015-01-04,6592,6,0
2015-01-04,6593,3,1
2015-01-04,6594,3,0
2015-01-04,6595,1,0
2015-01-04,6596,1,0
2015-01-04,6597,2,0
2015-01-04,6598,3,0
2015-01-04,6599,1,0
2015-01-04,6600,11,0
2015-01-04,6601,4,0
2015-01-04,6602,4,0
2015-01-04,6603,9,3
2015-01-04,6604,1,0
2015-01-04,6605,3,0
2015-01-04,6607,2,0
2015-01-04,6611,2,0
2015-01-04,6612,2,0
2015-01-04,6613,1,0
2015-01-04,6614,8,0
2015-01-04,6615,5,0
2015-01-04,6616,1,0
2015-01-04,6617,4,0
2015-01-04,6618,2,0
2015-01-04,6620,7,0
2015-01-04,6621,2,0
2015-01-04,6623,1,0
2015-01-04,6624,2,0
2015-01-04,6625,1,0
2015-01-04,6626,1,0
2015-01-04,6627,1,0
2015-01-04,6628,3,0
2015-01-04,6631,2,0
2015-01-04,6632,3,0
2015-01-04,6634,1,0
2015-01-04,6636,5,0
2015-01-04,6638,1,0
2015-01-04,6640,12,1
2015-01-04,6643,2,0
2015-01-04,6645,1,0
2015-01-04,6646,1,0
2015-01-04,6647,1,0
2015-01-04,6648,1,0
2015-01-04,6649,4,0
2015-01-04,6650,2,0
2015-01-04,6651,3,0
2015-01-04,6652,1,0
2015-01-04,6653,3,0
2015-01-04,6655,1,0
2015-01-04,6657,1,0
2015-01-04,6659,1,0
2015-01-04,6660,2,0
2015-01-04,6661,1,0
2015-01-04,6662,1,0
2015-01-04,6663,2,0
2015-01-04,6664,4,0
2015-01-04,6665,12,0
2015-01-04,6667,3,0
2015-01-04,6669,1,0
2015-01-04,6670,1,0
2015-01-04,6672,1,0
2015-01-04,6674,2,1
2015-01-04,6675,2,1
2015-01-04,6676,8,1
2015-01-04,6677,5,0
2015-01-04,6678,4,0
2015-01-04,6679,1,0
2015-01-04,6680,1,0
2015-01-04,6681,1,0
2015-01-04,6682,19,0
2015-01-04,6683,1,0
2015-01-04,6684,1,0
2015-01-04,6685,1,0
2015-01-04,6686,1,0
2015-01-04,6687,19,0
2015-01-04,6688,1,0
2015-01-04,6689,3,0
2015-01-04,6690,2,0
2015-01-04,6691,1,0
2015-01-04,6692,2,0
2015-01-04,6693,1,0
2015-01-04,6694,2,0
2015-01-04,6695,2,0
2015-01-04,6696,2,0
2015-01-04,6697,5,1
2015-01-04,6698,1,0
2015-01-04,6699,5,0
2015-01-04,6702,1,0
2015-01-04,6703,1,0
2015-01-04,6704,1,0
2015-01-04,6707,2,0
2015-01-04,6708,3,0
2015-01-04,6709,1,0
2015-01-04,6710,4,1
2015-01-04,6711,10,0
2015-01-04,6712,2,0
2015-01-04,6714,1,0
2015-01-04,6715,3,0
2015-01-04,6716,2,0
2015-01-04,6717,2,0
2015-01-04,6718,6,0
2015-01-04,6719,1,0
2015-01-04,6720,3,0
2015-01-04,6722,1,0
2015-01-04,6724,2,0
2015-01-04,6725,2,0
2015-01-04,6726,5,0
2015-01-04,6727,1,0
2015-01-04,6728,1,0
2015-01-04,6729,9,0
2015-01-04,6730,1,0
2015-01-04,6731,5,0
2015-01-04,6732,1,0
2015-01-04,6734,4,0
2015-01-04,6735,1,0
2015-01-04,6736,1,0
2015-01-04,6737,2,0
2015-01-04,6738,1,0
2015-01-04,6739,14,2
2015-01-04,6740,1,0
2015-01-04,6741,1,0
2015-01-04,6742,1,0
2015-01-04,6743,1,0
2015-01-04,6744,3,0
2015-01-04,6745,2,0
2015-01-04,6747,2,0
2015-01-04,6748,3,0
2015-01-04,6749,1,0
2015-01-04,6751,3,0
2015-01-04,6752,2,0
2015-01-04,6755,2,0
2015-01-04,6756,1,0
2015-01-04,6757,4,0
2015-01-04,6758,1,0
2015-01-04,6759,1,0
2015-01-04,6761,1,0
2015-01-04,6762,1,0
2015-01-04,6763,4,0
2015-01-04,6765,1,0
2015-01-04,6767,1,0
2015-01-04,6768,3,0
2015-01-04,6769,2,0
2015-01-04,6770,1,0
2015-01-04,6771,1,0
2015-01-04,6773,3,0
2015-01-04,6774,21,0
2015-01-04,6775,2,0
2015-01-04,6776,1,0
2015-01-04,6778,1,0
2015-01-04,6780,5,0
2015-01-04,6782,2,0
2015-01-04,6783,15,4
2015-01-04,6784,5,0
2015-01-04,6785,3,0
2015-01-04,6786,4,0
2015-01-04,6787,1,0
2015-01-04,6788,1,0
2015-01-04,6791,6,0
2015-01-04,6793,2,0
2015-01-04,6794,2,0
2015-01-04,6795,1,0
2015-01-04,6796,3,0
2015-01-04,6797,1,0
2015-01-04,6801,1,0
2015-01-04,6802,1,0
2015-01-04,6803,1,0
2015-01-04,6804,4,0
2015-01-04,6806,3,0
2015-01-04,6807,1,0
2015-01-04,6808,3,0
2015-01-04,6809,2,0
2015-01-04,6810,4,0
2015-01-04,6811,6,0
2015-01-04,6813,1,0
2015-01-04,6814,2,0
2015-01-04,6815,2,0
2015-01-04,6817,1,0
2015-01-04,6818,1,0
2015-01-04,6821,1,0
2015-01-04,6822,1,0
2015-01-04,6823,3,0
2015-01-04,6824,1,0
2015-01-04,6825,2,0
2015-01-04,6826,4,0
2015-01-04,6827,2,0
2015-01-04,6828,2,0
2015-01-04,6829,1,0
2015-01-04,6830,1,0
2015-01-04,6831,1,0
2015-01-04,6832,2,0
2015-01-04,6833,2,0
2015-01-04,6834,5,0
2015-01-04,6835,1,0
2015-01-04,6837,2,0
2015-01-04,6838,1,0
2015-01-04,6839,1,0
2015-01-04,6840,1,0
2015-01-04,6841,10,0
2015-01-04,6843,5,0
2015-01-04,6844,3,0
2015-01-04,6845,1,0
2015-01-04,6846,1,0
2015-01-04,6847,1,0
2015-01-04,6848,4,0
2015-01-04,6849,7,0
2015-01-04,6851,5,0
2015-01-04,6852,1,0
2015-01-04,6853,1,0
2015-01-04,6854,1,0
2015-01-04,6855,1,0
2015-01-04,6856,1,0
2015-01-04,6857,15,0
2015-01-04,6858,30,2
2015-01-04,6859,1,0
2015-01-04,6860,2,0
2015-01-04,6861,2,0
2015-01-04,6863,8,0
2015-01-04,6864,4,0
2015-01-04,6865,2,0
2015-01-04,6866,1,0
2015-01-04,6868,4,0
2015-01-04,6870,1,0
2015-01-04,6871,1,0
2015-01-04,6872,7,0
2015-01-04,6873,8,2
2015-01-04,6875,1,0
2015-01-04,6876,2,0
2015-01-04,6877,1,0
2015-01-04,6878,2,0
2015-01-04,6879,1,0
2015-01-04,6880,5,0
2015-01-04,6881,10,0
2015-01-04,6882,1,0
2015-01-04,6883,3,0
2015-01-04,6884,1,0
2015-01-04,6885,3,0
2015-01-04,6886,1,0
2015-01-04,6887,1,0
2015-01-04,6889,1,0
2015-01-04,6890,1,0
2015-01-04,6893,5,0
2015-01-04,6894,4,0
2015-01-04,6895,2,0
2015-01-04,6896,12,0
2015-01-04,6897,1,0
2015-01-04,6898,5,0
2015-01-04,6900,2,0
2015-01-04,6901,1,0
2015-01-04,6902,1,0
2015-01-04,6904,1,0
2015-01-04,6905,1,0
2015-01-04,6906,1,0
2015-01-04,6908,1,0
2015-01-04,6909,2,0
2015-01-04,6910,10,0
2015-01-04,6911,1,0
2015-01-04,6913,1,0
2015-01-04,6914,1,0
2015-01-04,6915,1,0
2015-01-04,6916,1,0
2015-01-04,6917,1,0
2015-01-04,6919,1,0
2015-01-04,6920,1,0
2015-01-04,6921,3,0
2015-01-04,6922,1,0
2015-01-04,6923,7,0
2015-01-04,6924,1,0
2015-01-04,6925,4,0
2015-01-04,6926,1,0
2015-01-04,6927,5,0
2015-01-04,6929,8,0
2015-01-04,6930,4,0
2015-01-04,6931,1,0
2015-01-04,6932,22,1
2015-01-04,6933,1,0
2015-01-04,6935,3,0
2015-01-04,6936,3,0
2015-01-04,6937,1,0
2015-01-04,6938,6,0
2015-01-04,6940,2,0
2015-01-04,6941,1,0
2015-01-04,6942,9,0
2015-01-04,6943,1,0
2015-01-04,6944,9,1
2015-01-04,6945,8,0
2015-01-04,6946,25,0
2015-01-04,6947,3,0
2015-01-04,6948,5,0
2015-01-04,6949,8,1
2015-01-04,6950,2,0
2015-01-04,6951,5,0
2015-01-04,6953,1,0
2015-01-04,6954,2,0
2015-01-04,6955,2,0
2015-01-04,6956,3,0
2015-01-04,6958,2,0
2015-01-04,6960,9,0
2015-01-04,6961,7,0
2015-01-04,6962,2,0
2015-01-04,6963,1,0
2015-01-04,6965,1,0
2015-01-04,6967,3,0
2015-01-04,6968,2,0
2015-01-04,6969,4,0
2015-01-04,6970,5,0
2015-01-04,6972,6,0
2015-01-04,6973,1,0
2015-01-04,6974,1,0
2015-01-04,6975,1,0
2015-01-04,6977,6,0
2015-01-04,6978,1,0
2015-01-04,6979,8,0
2015-01-04,6980,4,0
2015-01-04,6981,1,0
2015-01-04,6983,1,0
2015-01-04,6984,1,0
2015-01-04,6985,1,0
2015-01-04,6986,1,0
2015-01-04,6987,1,0
2015-01-04,6988,2,0
2015-01-04,6990,2,0
2015-01-04,6991,9,0
2015-01-04,6992,3,0
2015-01-04,6993,1,0
2015-01-04,6994,3,0
2015-01-04,6995,4,0
2015-01-04,6996,2,0
2015-01-04,6997,1,0
2015-01-04,6998,5,0
2015-01-04,7000,1,0
2015-01-04,7001,1,0
2015-01-04,7002,4,0
2015-01-04,7003,1,0
2015-01-04,7004,12,0
2015-01-04,7005,1,0
2015-01-04,7006,2,0
2015-01-04,7007,1,0
2015-01-04,7008,4,0
2015-01-04,7009,1,0
2015-01-04,7010,3,1
2015-01-04,7011,3,0
2015-01-04,7012,2,0
2015-01-04,7013,1,0
2015-01-04,7014,1,0
2015-01-04,7016,2,0
2015-01-04,7017,1,0
2015-01-04,7018,4,0
2015-01-04,7020,1,0
2015-01-04,7023,9,0
2015-01-04,7024,1,0
2015-01-04,7025,1,0
2015-01-04,7028,7,0
2015-01-04,7029,1,0
2015-01-04,7030,8,0
2015-01-04,7031,1,0
2015-01-04,7032,3,0
2015-01-04,7033,3,0
2015-01-04,7034,1,0
2015-01-04,7036,1,0
2015-01-04,7037,7,0
2015-01-04,7039,1,0
2015-01-04,7041,1,0
2015-01-04,7042,1,0
2015-01-04,7044,3,0
2015-01-04,7045,1,0
2015-01-04,7046,3,0
2015-01-04,7049,6,0
2015-01-04,7052,4,0
2015-01-04,7054,2,0
2015-01-04,7055,3,0
2015-01-04,7056,1,0
2015-01-04,7057,1,0
2015-01-04,7058,4,0
2015-01-04,7059,1,0
2015-01-04,7060,7,0
2015-01-04,7061,13,0
2015-01-04,7062,1,0
2015-01-04,7064,3,0
2015-01-04,7065,2,0
2015-01-04,7066,1,0
2015-01-04,7067,2,0
2015-01-04,7068,2,0
2015-01-04,7070,1,0
2015-01-04,7071,3,0
2015-01-04,7072,3,0
2015-01-04,7073,1,1
2015-01-04,7074,10,0
2015-01-04,7075,1,0
2015-01-04,7076,3,0
2015-01-04,7077,2,0
2015-01-04,7078,11,0
2015-01-04,7080,1,0
2015-01-04,7082,3,0
2015-01-04,7084,1,0
2015-01-04,7085,5,1
2015-01-04,7086,1,0
2015-01-04,7087,6,0
2015-01-04,7088,2,0
2015-01-04,7089,3,0
2015-01-04,7090,1,0
2015-01-04,7091,3,0
2015-01-04,7092,3,0
2015-01-04,7096,3,0
2015-01-04,7097,1,0
2015-01-04,7098,1,0
2015-01-04,7099,2,0
2015-01-04,7100,1,0
2015-01-04,7101,2,0
2015-01-04,7102,1,0
2015-01-04,7103,2,0
2015-01-04,7104,6,0
2015-01-04,7106,5,0
2015-01-04,7108,1,0
2015-01-04,7109,6,0
2015-01-04,7110,1,1
2015-01-04,7111,4,0
2015-01-04,7112,2,0
2015-01-04,7113,6,0
2015-01-04,7116,21,0
2015-01-04,7117,2,0
2015-01-04,7118,13,0
2015-01-04,7119,4,0
2015-01-04,7121,4,0
2015-01-04,7122,3,0
2015-01-04,7123,4,0
2015-01-04,7125,4,0
2015-01-04,7126,4,0
2015-01-04,7127,15,0
2015-01-04,7128,2,0
2015-01-04,7129,10,1
2015-01-04,7130,1,0
2015-01-04,7133,2,0
2015-01-04,7134,2,0
2015-01-04,7136,2,0
2015-01-04,7139,1,0
2015-01-04,7140,1,0
2015-01-04,7141,3,0
2015-01-04,7142,1,0
2015-01-04,7143,4,0
2015-01-04,7144,1,0
2015-01-04,7148,3,0
2015-01-04,7149,1,0
2015-01-04,7150,6,0
2015-01-04,7151,1,0
2015-01-04,7152,1,0
2015-01-04,7153,1,0
2015-01-04,7155,2,0
2015-01-04,7156,4,0
2015-01-04,7157,1,0
2015-01-04,7158,5,0
2015-01-04,7160,1,0
2015-01-04,7161,1,0
2015-01-04,7163,2,0
2015-01-04,7164,2,0
2015-01-04,7165,1,0
2015-01-04,7166,4,1
2015-01-04,7167,6,0
2015-01-04,7168,1,0
2015-01-04,7169,1,0
2015-01-04,7170,2,1
2015-01-04,7172,2,0
2015-01-04,7174,2,0
2015-01-04,7175,12,0
